293/IL-1RI CELL	BTO:0003465
293A CELL	BTO:0002524
293ET CELL	BTO:0005548
293FT CELL	BTO:0005029
293T CELL	BTO:0002181
293T/17 CELL	BTO:0006328
293VNR CELL	BTO:0005839
2B4 T CELL	BTO:0005682
2B4-T CELL	BTO:0005682
2B4-T HYBRIDOMA CELL	BTO:0005682
2BN CELL	BTO:0004321
2BNHTERT CELL	BTO:0004323
2BNNEO CELL	BTO:0004322
2FTGH CELL	BTO:0005765
2T3 CELL	BTO:0004325
3-LL CELL	BTO:0004004
32D CELL	BTO:0002882
32D CL3 CELL	BTO:0002883
32D CLONE3 CELL	BTO:0002883
32D.CL3 CELL	BTO:0002883
32D/CL3 CELL	BTO:0002883
32DCL3 CELL	BTO:0002883
33B CELL	BTO:0002938
36B-10 CELL	BTO:0005252
36B10 CELL	BTO:0005252
38E6E7HFK CELL	BTO:0005482
3924A CELL	BTO:0000577
3D4/21 CELL	BTO:0006201
3D5 CELL	BTO:0004405
3T12 CELL	BTO:0000111
3T3 FIBROBLAST	BTO:0000944
3T3 T CELL	BTO:0004005
3T3-442A CELL	BTO:0001169
3T3-F442A CELL	BTO:0001169
3T3-L1 CELL	BTO:0000011
3T3-RAS CELL	BTO:0005549
3T3-SWISS ALBINO CELL	BTO:0005065
3T3-T CELL	BTO:0004005
3T3T CELL	BTO:0004005
3T6-SWISS ALBINO CELL	BTO:0000454
3Y1 CELL	BTO:0002368
3Y1-B CLONE 1 CELL	BTO:0002368
41-M CELL	BTO:0003998
416B CELL	BTO:0002884
41M CELL	BTO:0003998
449 CELL	BTO:0004244
46BR.1G1 CELL	BTO:0005012
46BRLIGI CELL	BTO:0005013
49FENZR CELL	BTO:0006265
4A-2S4 CELL	BTO:0002633
4T1 CELL	BTO:0004311
4TO7 CELL	BTO:0004026
5-8F CELL	BTO:0006010
501 CELL	BTO:0002956
501 MEL CELL	BTO:0002956
501-MEL CELL	BTO:0002956
501MEL CELL	BTO:0002956
5637 CELL	BTO:0003137
58CRPM CELL	BTO:0005395
598-RCC CELL	BTO:0003734
598RCC CELL	BTO:0003734
5TGM1 CELL	BTO:0006375
6-10B CELL	BTO:0006011
624 CELL	BTO:0002951
624 MEL CELL	BTO:0002951
624MEL CELL	BTO:0002951
661W CELL	BTO:0001554
697 CELL	BTO:0001969
70Z/3 CELL	BTO:0000788
7404 CELL	BTO:0005814
745-A CELL	BTO:0002885
745A CELL	BTO:0003901
769-P CELL	BTO:0006376
76NF2V CELL	BTO:0006202
786-0 CELL	BTO:0003781
786-O CELL	BTO:0003781
8305-C CELL	BTO:0000919
8305C CELL	BTO:0000919
832/13 CELL	BTO:0003318
832/13 INS-1 CELL	BTO:0003318
8505C CELL	BTO:0005550
862L CELL	BTO:0004580
888 CELL	BTO:0002950
888 MEL CELL	BTO:0002950
888-MEL CELL	BTO:0002950
888MEL CELL	BTO:0002950
938 CELL	BTO:0002949
94-H4 CELL	BTO:0004029
94-H48 CELL	BTO:0004027
95-D CELL	BTO:0002182
95-H1 CELL	BTO:0004028
95-H12 CELL	BTO:0004031
95-H3 CELL	BTO:0004030
95C CELL	BTO:0002183
95D CELL	BTO:0002182
A 1207 CELL	BTO:0002213
A-1207 CELL	BTO:0002213
A-1235 CELL	BTO:0002214
A-172 CELL	BTO:0000016
A-1847 CELL	BTO:0002562
A-204 CELL	BTO:0003767
A-2058 CELL	BTO:0002975
A-224 CELL	BTO:0004034
A-253 CELL	BTO:0003206
A-2780 CELL	BTO:0002549
A-2780/CP-70 CELL	BTO:0003845
A-293 CELL	BTO:0000007
A-364 CELL	BTO:0004246
A-375 CELL	BTO:0002806
A-375.S2 CELL	BTO:0005815
A-375P CELL	BTO:0003984
A-375SM CELL	BTO:0003985
A-427 CELL	BTO:0003770
A-431 CELL	BTO:0000017
A-498 CELL	BTO:0003769
A-547 CELL	BTO:0004247
A-549 CELL	BTO:0000018
A-673 CELL	BTO:0003768
A-704 CELL	BTO:0004583
A-716 CELL	BTO:0005308
A-875 CELL	BTO:0000525
A-9 CELL	BTO:0002887
A10 CELL	BTO:0002196
A1207 CELL	BTO:0002213
A14 FIBROBLAST CELL LINE	BTO:0004245
A172 CELL	BTO:0000016
A1847 CELL	BTO:0002562
A1N4 CELL	BTO:0002179
A20 CELL	BTO:0001930
A2058 CELL	BTO:0002975
A224 CELL	BTO:0004034
A253 CELL	BTO:0003206
A2780 CDDP CELL	BTO:0005152
A2780(100) CELL	BTO:0003207
A2780-AD10 CELL	BTO:0004037
A2780-DX3 CELL	BTO:0002642
A2780/100 CELL	BTO:0003207
A2780/AD CELL	BTO:0006326
A2780/AD10 CELL	BTO:0004037
A2780/CDDP CELL	BTO:0005152
A2780/CP CELL	BTO:0005766
A2780/CP70 CELL	BTO:0003845
A2780/DX3 CELL	BTO:0002642
A2780/R CELL	BTO:0005130
A2780/S CELL	BTO:0005129
A2780AD CELL	BTO:0006326
A293 CELL	BTO:0000007
A3 CELL	BTO:0001342
A31N-TS20 CELL	BTO:0004582
A364 CELL	BTO:0004246
A375 CELL	BTO:0002806
A375.S2 CELL	BTO:0005815
A375P CELL	BTO:0003984
A375SM CELL	BTO:0003985
A431 CELL	BTO:0000017
A498 CELL	BTO:0003769
A547 CELL	BTO:0004247
A549 CELL	BTO:0000018
A549-CR CELL	BTO:0005816
A6 CELL	BTO:0004248
A640-IS CELL	BTO:0003530
A673 CELL	BTO:0003768
A7 CELL	BTO:0003532
A716 CELL	BTO:0005308
A7R5 CELL	BTO:0000019
A875 CELL	BTO:0000525
A9 CELL	BTO:0002887
AA-8 CELL	BTO:0002641
AA8 CELL	BTO:0002641
AAA DISEASE SPECIFIC CELL TYPE	BTO:0005551
AAG-2 CELL	BTO:0006292
AAG2 CELL	BTO:0006292
ABALONE DIGESTIVE GLAND CELL LINE	BTO:0002226
ABAXIAL EPIDERMIS	BTO:0000488
ABDOMEN	BTO:0000020
ABDOMINAL ADIPOSE TISSUE	BTO:0004041
ABDOMINAL AORTA	BTO:0002976
ABDOMINAL AORTA ANEURYSM DISEASE SPECIFIC CELL TYPE	BTO:0005551
ABDOMINAL CAVITY	BTO:0000020
ABDOMINAL FAT	BTO:0004041
ABDOMINAL GANGLION	BTO:0000022
ABDOMINAL MUSCLE	BTO:0001261
ABDOMINAL PART OF AORTA	BTO:0002976
ABDUCTOR	BTO:0004642
ABDUCTOR MUSCLE	BTO:0004642
ABFTL-6 CELL	BTO:0002172
ABOMASUM	BTO:0000024
ABRAMS CELL	BTO:0005353
ABSCISSION LAYER	BTO:0001657
ABSCISSION ZONE	BTO:0001657
ABUMINOUS CELL	BTO:0003687
AC2M2 CELL	BTO:0005748
ACC-LC-319 CELL	BTO:0004887
ACCESSORY CELL	BTO:0002008
ACCESSORY GLAND	BTO:0006020
ACCESSORY OLFACTORY BULB	BTO:0004797
ACCESSORY SEX GLAND	BTO:0004798
ACCUMBENS NUCLEUS	BTO:0001862
ACH-2 CELL	BTO:0002551
ACH-3P CELL	BTO:0003421
ACHENE	BTO:0000027
ACHN CELL	BTO:0003846
ACI-45 CELL	BTO:0006269
ACI45 CELL	BTO:0006269
ACOUSTIC HAIR CELL	BTO:0005822
ACQUA AMNII	BTO:0000068
ACRON	BTO:0004198
ACT-1 CELL	BTO:0004858
ACTH-SECRETING ADENOMA CELL	BTO:0005799
ACTIVATED SKELETAL MUSCLE SATELLITE CELL	BTO:0006102
ACUTE B-CELL LEUKEMIA CELL	BTO:0001100
ACUTE LYMPHOBLASTIC LEUKEMIA CELL	BTO:0000731
ACUTE LYMPHOBLASTIC LEUKEMIA CELL LINE	BTO:0002144
ACUTE LYMPHOBLASTIC LEUKEMIA CELL, B-CELL TYPE	BTO:0001100
ACUTE LYMPHOBLASTIC LEUKEMIA CELL, PRE-B-CELL TYPE	BTO:0001094
ACUTE LYMPHOBLASTIC LEUKEMIA CELL, T-CELL TYPE	BTO:0001106
ACUTE LYMPHOCYTIC LEUKEMIA CELL	BTO:0000731
ACUTE MEGAKARYOBLASTIC LEUKEMIA CELL	BTO:0004963
ACUTE MEGAKARYOBLASTIC LEUKEMIA CELL LINE	BTO:0004961
ACUTE MEGAKARYOCYTIC LEUKEMIA CELL	BTO:0004962
ACUTE MEGAKARYOCYTIC LEUKEMIA CELL LINE	BTO:0001000
ACUTE MYELOBLASTIC LEUKEMIA CELL	BTO:0001545
ACUTE MYELOCYTIC LEUKEMIA CELL LINE	BTO:0001883
ACUTE MYELOGENOUS LEUKEMIA CELL	BTO:0001545
ACUTE MYELOGENOUS LEUKEMIA CELL LINE	BTO:0001883
ACUTE MYELOID LEUKEMIA CELL	BTO:0001545
ACUTE MYELOID LEUKEMIA CELL LINE	BTO:0001883
ACUTE MYELOMONOCYTIC LEUKEMIA CELL	BTO:0002510
ACUTE NONLYMPHOBLASTIC LEUKEMIA CELL	BTO:0004584
ACUTE NONLYMPHOCYTIC LEUKEMIA CELL	BTO:0004584
ACUTE PROGRANULOCYTIC LEUKEMIA CELL	BTO:0004585
ACUTE PROMYELOCYTIC LEUKEMIA CELL	BTO:0004585
ACUTE T-LYMPHOCYTIC LEUKEMIA CELL	BTO:0001106
ACUTE UNDIFFERENTIATED LEUKEMIA CELL	BTO:0005579
AD-10 CELL	BTO:0004037
AD-293 CELL	BTO:0003263
AD10 CELL	BTO:0004037
AD293 CELL	BTO:0003263
AD38 CELL	BTO:0006298
ADAMANTINOMA CELL	BTO:0005110
ADAMANTOBLAST	BTO:0001663
ADAMS APPLE	BTO:0003656
ADAXIAL EPIDERMIS	BTO:0000105
ADDUCTOR	BTO:0000030
ADDUCTOR BREVIS	BTO:0001288
ADDUCTOR LONGUS	BTO:0000029
ADDUCTOR MAGNUS	BTO:0001312
ADDUCTOR MUSCLE	BTO:0000030
ADENOCARCINOMA CELL	BTO:0000604
ADENOCARCINOMA CELL LINE	BTO:0000167
ADENOCARCINOMA CELL OF KIDNEY	BTO:0000037
ADENOCARCINOMA CELL OF THE STOMACH	BTO:0000036
ADENOCARCINOMA CELL, COLON	BTO:0000032
ADENOCARCINOMA CELL, COLORECTAL	BTO:0000035
ADENOHYPOPHYSIS	BTO:0000040
ADENOHYPOPHYSIS TUMOR CELL	BTO:0001683
ADENOID	BTO:0000777
ADENOID CYSTIC CANCER CELL	BTO:0003848
ADENOID CYSTIC CARCINOMA CELL	BTO:0003848
ADENOMA CELL	BTO:0000178
ADENOMATOID ODONTOGENIC TUMOR CELL	BTO:0005134
ADENOSQUAMOUS CARCINOMA CELL	BTO:0003849
ADENOSQUAMOUS CELL CARCINOMA CELL	BTO:0003849
ADF CELL	BTO:0004326
ADG CELL LINE	BTO:0002226
ADIPOCYTE	BTO:0000443
ADIPOCYTE CELL LINE	BTO:0003452
ADIPOSE	BTO:0001487
ADIPOSE TISSUE	BTO:0001487
ADIPOSE-DERIVED STEM CELL	BTO:0005198
ADIPOSE-DERIVED STROMAL CELL	BTO:0004752
ADRENAL	BTO:0000047
ADRENAL ADENOMA CELL	BTO:0006106
ADRENAL CAPSULE	BTO:0000047
ADRENAL CORTEX	BTO:0000045
ADRENAL CORTEX CANCER CELL	BTO:0002219
ADRENAL CORTEX CELL LINE	BTO:0000851
ADRENAL CORTEX STEROIDOGENIC CELL	BTO:0005657
ADRENAL CORTICAL ADENOMA CELL	BTO:0006106
ADRENAL CORTICAL CARCINOMA CELL	BTO:0002219
ADRENAL GLAND	BTO:0000047
ADRENAL GLAND CANCER CELL	BTO:0000592
ADRENAL GLAND CORTEX	BTO:0000045
ADRENAL GLAND TUMOR CELL	BTO:0000592
ADRENAL GLOMERULOSA CELL	BTO:0005761
ADRENAL MEDULLA	BTO:0000049
ADRENOCORTICAL ADENOMA CELL	BTO:0006106
ADRENOCORTICAL CARCINOMA CELL	BTO:0002219
ADRENOCORTICAL CARCINOMA CELL LINE	BTO:0004114
ADRENOCORTICAL CELL	BTO:0005817
ADRENOCORTICAL TUMOR CELL	BTO:0002219
ADRENOCORTICOTROPIC HORMONE-SECRETING ADENOMA CELL	BTO:0005799
ADSC CELL	BTO:0004752
ADULT	BTO:0001043
ADULT LIVER STEM CELL	BTO:0004270
ADULT LIVER STEM CELL LINE	BTO:0002929
ADULT RENAL STEM CELL LINE	BTO:0002929
ADULT RETINAL PIGMENT EPITHELIUM CELL	BTO:0003357
ADULT STAGE	BTO:0001043
ADULT STEM CELL	BTO:0002666
ADULT STEM CELL LINE	BTO:0002928
ADULT T-CELL LEUKEMIA CELL	BTO:0001344
ADULT T-CELL LEUKEMIA CELL LINE	BTO:0004049
ADULT T-CELL LYMPHOMA CELL	BTO:0001344
ADULT T-CELL LYMPHOMA CELL LINE	BTO:0004049
ADULT-DERIVED HUMAN LIVER PROGENITOR CELL	BTO:0004270
ADULTE LEBERSTAMMZELLE	BTO:0004270
ADULTE LEBERSTAMMZELLLINIE	BTO:0002929
ADULTE STAMMZELLE	BTO:0002666
ADULTE STAMMZELLLINIE	BTO:0002928
ADVENTITIA	BTO:0002010
ADVENTITIAL CELL	BTO:0002441
ADVENTITIOUS ROOT	BTO:0005273
ADVENTITIOUS ROOT CULTURE	BTO:0005274
ADVENTITIOUS ROOT PRIMORDIUM	BTO:0006127
AERIAL BODY	BTO:0001658
AERIAL MYCELIUM	BTO:0001562
AERIAL PART	BTO:0001658
AERIAL ROOT	BTO:0001659
AERIAL TISSUE	BTO:0001658
AF5 CELL	BTO:0003422
AFLAGELLATE FORM	BTO:0000062
AFRICAN LYMPHOMA CELL	BTO:0000164
AGAMONT	BTO:0001002
AGC11X3A CELL	BTO:0002907
AGGREGATION STAGE	BTO:0002007
AGRANULAR INSULAR CORTEX	BTO:0004342
AGS CELL	BTO:0001007
AHH-1 CELL	BTO:0006377
AI LNCAP CELL	BTO:0004799
AI-LNCAP CELL	BTO:0004799
AILNCAP CELL	BTO:0004799
AIR BLADDER	BTO:0001607
AIR POUCH	BTO:0004045
AIR POUCH CELL	BTO:0006186
AIR ROOT	BTO:0001659
AIR SAC	BTO:0000060
AIRWAY EPITHELIAL CELL	BTO:0004533
AIRWAY EPITHELIUM	BTO:0000419
AIRWAY EPITHELIUM CELL LINE	BTO:0002637
AIRWAY FLUID	BTO:0003606
AIRWAY SMOOTH MUSCLE	BTO:0001660
AIRWAY SMOOTH MUSCLE CELL	BTO:0001660
AK-D CELL	BTO:0006378
ALABASTRUM	BTO:0004393
ALATE	BTO:0004984
ALATE ADULT	BTO:0004984
ALBEDO	BTO:0000053
ALBUMEN GLAND	BTO:0000054
ALC CELL	BTO:0006379
ALCL CELL	BTO:0002505
ALCL CELL LINE	BTO:0004868
ALEURONE	BTO:0000057
ALEURONE LAYER	BTO:0000057
ALEVIN	BTO:0004586
ALIMENTARY CANAL	BTO:0000058
ALIMENTARY TRACT	BTO:0000058
ALKALINE GLAND	BTO:0001661
ALL CELL	BTO:0000731
ALL CELL LINE	BTO:0002144
ALL-SIL CELL	BTO:0005360
ALLANTOIC FLUID	BTO:0001662
ALLANTOIS	BTO:0000474
ALPHA CELL	BTO:0000990
ALPHA MOTONEURON	BTO:0003805
ALPHA TC-1 CLONE 6 CELL	BTO:0002982
ALPHA-MOTONEURON	BTO:0003805
ALPHA-TC1-6 CELL	BTO:0002982
ALPHA-TC1-9 CELL	BTO:0002981
ALPHA-TC1.6 CELL	BTO:0002982
ALPHA-TC1.9 CELL	BTO:0002981
ALPHAT3-1 CELL	BTO:0003566
ALPHATN4-1 CELL	BTO:0001872
ALTERNATIVELY ACTIVATED MACROPHAGE	BTO:0006111
ALVA-31 CELL	BTO:0003850
ALVA-41 CELL	BTO:0002006
ALVA41 CELL	BTO:0002006
ALVEOLAR ADENOCARCINOMA CELL	BTO:0002060
ALVEOLAR BONE	BTO:0001383
ALVEOLAR CARCINOMA CELL	BTO:0002060
ALVEOLAR CELL	BTO:0000395
ALVEOLAR CELL CARCINOMA CELL	BTO:0002060
ALVEOLAR CELL TUMOR CELL	BTO:0002060
ALVEOLAR CELL TYPE 2	BTO:0000538
ALVEOLAR CELL TYPE I	BTO:0000780
ALVEOLAR CELL TYPE II	BTO:0000538
ALVEOLAR EPITHELIAL CELL	BTO:0005760
ALVEOLAR EPITHELIAL CELL LINE	BTO:0003512
ALVEOLAR EPITHELIUM	BTO:0003511
ALVEOLAR MACROPHAGE	BTO:0000802
ALVEOLAR MACROPHAGE CELL LINE	BTO:0002889
ALVEOLAR MUCOSA	BTO:0004046
ALVEOLAR PERIOSTEUM	BTO:0001020
ALVEOLAR PHAGOCYTE	BTO:0000802
ALVEOLAR SAC	BTO:0000061
ALVEOLAR T2 CELL	BTO:0000538
ALVEOLAR TYPE 2 CELL	BTO:0000538
ALVEOLAR TYPE II CELL	BTO:0000538
ALVEOLAR WALL	BTO:0002543
ALVEOLI	BTO:0000060
ALVEOLODENTAL LIGAMENT	BTO:0001020
ALVEOLODENTAL MEMBRANE	BTO:0001020
ALVEOLUS	BTO:0000060
ALZHEIMER DISEASE SPECIFIC CELL TYPE	BTO:0000590
ALZHEIMER SPECIFIC CELL TYPE	BTO:0000590
AM CELL	BTO:0000802
AM1 CELL	BTO:0006423
AM2 CELL	BTO:0006424
AM3 CELL	BTO:0006425
AMACRINE CELL	BTO:0004044
AMASTIGOTE	BTO:0000062
AMEGL CELL	BTO:0004962
AMEGL CELL LINE	BTO:0001000
AMELANOTIC MELANOMA CELL	BTO:0000850
AMELANOTIC MELANOMA CELL LINE	BTO:0002171
AMELOBLAST	BTO:0001663
AMELOBLAST-LINEAGE CELL	BTO:0006379
AMELOBLASTIC LAYER	BTO:0005142
AMELOBLASTOMA CELL	BTO:0005110
AMKL CELL	BTO:0004963
AMKL CELL LINE	BTO:0004961
AML 12 CELL	BTO:0003449
AML CELL	BTO:0001545
AML-12 CELL	BTO:0003449
AML-193 CELL	BTO:0006203
AML12 CELL	BTO:0003449
AML193 CELL	BTO:0006203
AMMON'S HORN	BTO:0003705
AMMONS HORN	BTO:0003705
AMNIOCHORION	BTO:0000064
AMNIOCYTE	BTO:0000066
AMNION	BTO:0000065
AMNION EPITHELIAL CELL	BTO:0001005
AMNION EPITHELIAL CELL LINE	BTO:0001373
AMNION EPITHELIUM	BTO:0000897
AMNION-SEROSA	BTO:0004800
AMNIOSEROSA	BTO:0004800
AMNIOTIC CAVITY	BTO:0000025
AMNIOTIC CELL	BTO:0000066
AMNIOTIC CELL LINE	BTO:0000110
AMNIOTIC CORPUSCLE	BTO:0003256
AMNIOTIC EPITHELIAL CELL	BTO:0001005
AMNIOTIC EPITHELIAL CELL LINE	BTO:0001373
AMNIOTIC FLUID	BTO:0000068
AMOEBA	BTO:0005312
AMOEBOCYTE	BTO:0000071
AMOEBOID MICROGLIA	BTO:0005696
AMOEBOID MICROGLIAL CELL	BTO:0005696
AMPHIDIAL GLAND	BTO:0005361
AMPULLA	BTO:0002124
AMPULLA DUCTUS DEFERENTIS	BTO:0006280
AMPULLA OF DUCTUS DEFERENS	BTO:0006280
AMPULLA OF UTERINE TUBE	BTO:0004285
AMPULLA OF VAS DEFERENS	BTO:0006280
AMYGDALA	BTO:0001042
AMYGDALA CENTRAL NUCLEUS	BTO:0002686
AMYGDALOID BODY	BTO:0001042
AMYGDALOID COMPLEX	BTO:0001042
AMYGDALOID NUCLEAR COMPLEX	BTO:0001042
AMYGDALOID NUCLEAR GROUP	BTO:0001042
AMYGDALOID NUCLEUS	BTO:0001042
AMYLACEOUS CORPUSCLE	BTO:0003256
AMYLOID CORPUSCLE	BTO:0003256
AMYLOID PLAQUE	BTO:0002774
AN3CA CELL	BTO:0001771
ANA-1 CELL	BTO:0002775
ANAL CANAL	BTO:0001978
ANAL FIN	BTO:0004652
ANAL PLATE	BTO:0000550
ANAL SAC	BTO:0001681
ANAPLASTIC ASTROCYTOMA CELL	BTO:0002374
ANAPLASTIC CARCINOMA CELL OF THE THYROID	BTO:0003208
ANAPLASTIC LARGE CELL LYMPHOMA CELL	BTO:0002505
ANAPLASTIC LARGE CELL LYMPHOMA CELL LINE	BTO:0004868
ANAPLASTIC OLIGODENDROGLIOMA CELL	BTO:0002983
ANAPLASTIC THYROID CANCER CELL	BTO:0003208
ANAPLASTIC THYROID CANCER CELL LINE	BTO:0003209
ANAPLASTIC THYROID CARCINOMA CELL	BTO:0003208
ANDROGEN-INDEPENDENT LNCAP CELL	BTO:0004799
ANGIOBLAST	BTO:0004985
ANGIOMYOLIPOMA CELL	BTO:0004360
ANGIOMYOLIPOMA CELL LINE	BTO:0004389
ANIMAL	BTO:0000042
ANIMAL CAP	BTO:0004724
ANIMAL REPRODUCTIVE SYSTEM	BTO:0000081
ANIMALIA	BTO:0000042
ANKLE	BTO:0002354
ANKLE BONE	BTO:0002354
ANKLE JOINT	BTO:0004706
ANLL CELL	BTO:0004584
ANNULUS	BTO:0003627
ANNULUS FIBROSUS	BTO:0003627
ANNULUS FIBROSUS CORDIS	BTO:0003628
ANNULUS FIBROSUS DISCI INTERVERTEBRALIS	BTO:0003629
ANNULUS FIBROSUS OF INTERVERTEBRAL DISC	BTO:0003629
ANOCOCCYGEUS MUSCLE	BTO:0005150
ANTENNA	BTO:0000074
ANTENNAL GLAND	BTO:0000075
ANTENNAL LOBE	BTO:0005269
ANTERIOR ADDUCTOR MUSCLE	BTO:0002620
ANTERIOR CARDINAL VEIN	BTO:0004387
ANTERIOR CHAMBER OF THE EYE	BTO:0002084
ANTERIOR CINGULATE CORTEX	BTO:0004249
ANTERIOR COLUMN	BTO:0005151
ANTERIOR COMMISSURE	BTO:0002169
ANTERIOR ENDOTHELIUM OF CORNEA	BTO:0000287
ANTERIOR HORN	BTO:0005151
ANTERIOR HORN CELL	BTO:0006013
ANTERIOR HYPODERMIS	BTO:0005271
ANTERIOR HYPOPHYSIS	BTO:0000040
ANTERIOR HYPOTHALAMIC AREA	BTO:0001796
ANTERIOR HYPOTHALAMIC NUCLEUS	BTO:0002450
ANTERIOR HYPOTHALAMIC REGION	BTO:0001796
ANTERIOR INTESTINE	BTO:0000365
ANTERIOR KIDNEY	BTO:0001541
ANTERIOR LOBE	BTO:0000496
ANTERIOR LOBE OF PITUITARY	BTO:0000040
ANTERIOR MIDGUT	BTO:0000076
ANTERIOR OLFACTORY CORTEX	BTO:0003649
ANTERIOR OLFACTORY LOBULE	BTO:0003965
ANTERIOR OLFACTORY NUCLEUS	BTO:0003649
ANTERIOR PARACENTRAL GYRUS	BTO:0005602
ANTERIOR PARAVENTRICULAR NUCLEI	BTO:0002455
ANTERIOR PARAVENTRICULAR NUCLEUS	BTO:0002455
ANTERIOR PARAVENTRICULAR NUCLEUS OF THALAMUS	BTO:0002455
ANTERIOR PHARYNX	BTO:0004700
ANTERIOR PITUITARY	BTO:0000040
ANTERIOR PITUITARY GLAND	BTO:0000040
ANTERIOR PITUITARY GLAND TUMOR CELL	BTO:0001683
ANTERIOR PITUITARY TUMOR CELL	BTO:0001683
ANTERIOR ROOT OF SPINAL NERVE	BTO:0000865
ANTERIOR SILK GLAND	BTO:0001795
ANTERIOR SPINAL ROOT	BTO:0000865
ANTERIOR SPINOTHALAMIC TRACT	BTO:0006130
ANTERIOR TIBIALIS	BTO:0001382
ANTERIOR VISCERAL ECTODERM	BTO:0003362
ANTERIOR VISCERAL ENDODERM	BTO:0003361
ANTEROLATERAL GROOVE OF MEDULLA OBLONGATA	BTO:0002777
ANTEROLATERAL SULCUS OF MEDULLA OBLONGATA	BTO:0002777
ANTEROLATERAL SYSTEM	BTO:0006128
ANTHER	BTO:0000079
ANTHERIDIUM	BTO:0003374
ANTHEROZOID	BTO:0002046
ANTLER	BTO:0001684
ANTRAL FOLLICLE	BTO:0000389
ANTRAL MUCOSA	BTO:0004107
ANTROPYLORIC MUCOSA	BTO:0002984
ANTRUM OF WILLIS	BTO:0001732
ANTRUM PYLORI	BTO:0001732
ANTRUM PYLORICUM	BTO:0001732
ANULUS	BTO:0003627
ANULUS FIBROSUS	BTO:0003627
ANUS	BTO:0001680
AOK-B50 CELL	BTO:0003851
AON	BTO:0003649
AORTA	BTO:0000135
AORTA ABDOMINALIS	BTO:0002976
AORTA CELL LINE	BTO:0001963
AORTA ENDOTHELIUM	BTO:0000394
AORTA SMOOTH MUSCLE	BTO:0001685
AORTA SMOOTH MUSCLE CELL LINE	BTO:0001964
AORTA THORACALIS	BTO:0000157
AORTA THORACICA	BTO:0000157
AORTA THORACICA SMOOTH MUSCLE	BTO:0001159
AORTA THORACICA SMOOTH MUSCLE CELL LINE	BTO:0001200
AORTA VASCULAR SMOOTH MUSCLE CELL	BTO:0004577
AORTIC ADVENTITIAL FIBROBLAST	BTO:0005640
AORTIC ARCH	BTO:0006194
AORTIC BODY	BTO:0006193
AORTIC ENDOTHELIAL CELL	BTO:0003245
AORTIC ENDOTHELIAL CELL LINE	BTO:0003246
AORTIC ENDOTHELIUM	BTO:0000394
